URL,Title,Price,Specs,Description,Categories
https://kajalnaina.com/product/enchanting-laligurans-brooche-redgreen/,Enchanting Laligurans Brooch (Red/Green) – Kajal Naina,"US$1,318","• 14K Yellow Gold 3.5gms
• Custom carved reconstructed Coral
• Custom carved green chalcedony
• Peridot 2.0cts",empty:,"Black Friday-2024 – Collection B, Brooche, Enchanting Laligurans, Laligurans, Laligurans Collection, New In, Select By Collection, Select By Type"
https://kajalnaina.com/product/enchanting-laligurans-pendant-goldgreen/,Enchanting Laligurans Pendant (Gold/Green) – Kajal Naina,"US$1,075US$742US$627US$883US$1,754US$730","• 14K Yellow Gold 4.5gms
• Custom carved green chalcedony","Nepal’s Beauty, Your Everyday CompanionKN original International award winning Laligurans series, inspired by Nepal’s national flower, has captured hearts worldwide. Now, due to popular demand, we’re thrilled to unveil a smaller, more versatile laligurans pendant. Crafted for everyday wear, this beautiful piece brings a touch of Himalayan wonder to any moment and offers a timeless reminder of home and heritage wherever you go.","2024 Mothers Day - Laligurans, Black Friday-2024 – Collection B, Enchanting Laligurans, Laligurans, Laligurans Collection, Mothers Day, Pendant, Pendants, Select By Collection, Select By Type"
https://kajalnaina.com/product/enchanting-laligurans-pendant-redgreen/,Enchanting Laligurans Pendant (Red/Green) – Kajal Naina,"US$986US$742US$1,638US$883US$883US$730","• 14K Yellow Gold 2gms
• Custom carved reconstructed coral
• Custom carved green chalcedony","Nepal’s Beauty, Your Everyday CompanionKN original International award winning Laligurans series, inspired by Nepal’s national flower, has captured hearts worldwide. Now, due to popular demand, we’re thrilled to unveil a smaller, more versatile laligurans pendant. Crafted for everyday wear, this beautiful piece brings a touch of Himalayan wonder to any moment and offers a timeless reminder of home and heritage wherever you go.","Black Friday-2024 – Collection B, Enchanting Laligurans, Laligurans, Laligurans Collection, Pendant, Pendants, Select By Collection, Select By Type"
https://kajalnaina.com/product/echanting-laligurans-pendant-with-diamond-leaves-redgold/,Enchanting Laligurans Pendant with Diamond Leaves (Red/Gold) – Kajal Naina,"US$1,715","• 14K Yellow Gold 2.9gms
• Custom Carved reconstructed coral
• Round Briliant Diamonds 0.55ct","Nepal’s Beauty, Your Everyday CompanionKN original International award winning Laligurans series, inspired by Nepal’s national flower, has captured hearts worldwide. Now, due to popular demand, we’re thrilled to unveil a smaller, more versatile laligurans pendant. Crafted for everyday wear, this beautiful piece brings a touch of Himalayan wonder to any moment and offers a timeless reminder of home and heritage wherever you go.","Black Friday-2024 – Collection B, Enchanting Laligurans, Laligurans, Laligurans Collection, Pendant, Pendants, Select By Collection, Select By Type"
https://kajalnaina.com/product/ruby-laligurans-brooche/,Ruby Laligurans Brooche | Kajal Naina,"US$2,596","• 14K Yellow Gold 18.00gms
• Ruby 3.15cts
• Tsavorite Garnet 2.00cts","This award winning design is a result of a family trip I made to the mountains of Nepal with my family and fell in love with the wildly growing Rhododendrons covering the mountains.The flower and waterfall of the mountains suggest the beauty in the wilderness of nature and reminds us of how creativity flows like the waterfall and blooms like the flower, without inhibition- wild, unstoppable, and enchanting.Bronze award winner, A’Design Award 2017-2018, Jewellery, eyewear and watch design category, Italy","Brooche, Laligurans, Select By Collection, Select By Type"
https://kajalnaina.com/product/mountain-beauty-pendant/,Mountain Beauty Pendant | 18K Gold | Kajal Naina,US$858,"• 18K Yellow Gold 4.20g
• Pendant Height: 30mm",Inspired by the beautiful Laligurans also known as Rhododrendrons found blooming wildly in the high mountains of Nepal this beautiful pendant is an art in itself.,"Laligurans, Pendant, Select By Collection, Select By Type"
https://kajalnaina.com/product/laligurans-necklace-enhancer/,Laligurans Necklace Enhancer | Pearl Necklace Enhancer | Kajal Naina,"US$2,396","• 14K Yellow Gold 14g
• Round Brilliant Diamonds 0.12ct
• Custom Carved Agate",A very Beautiful and versatile Laligurans to enhance any of your pearl necklaces and elevate the look. You can add this to single or double or triple-strand necklaces as shown in the pictures here. There are so many ways you can use this unique piece.,"Black Friday-2024 – Collection B, Laligurans, Laligurans Collection, Mountain Beauty Laligurans, Necklaces, Select By Collection, Select By Type"
https://kajalnaina.com/product/agate-laligurans-with-gold-chalcedony-3-strands-oval-pearl-necklace-ear-studs-set/,Mountain Beauty Laligurans Pendant/ Brooch with Pearl Splash/ Agate | Kajal Naina,"US$4,070","• 14K Gold 23.70g
• Custom Carved Agate
• Diamond 0.30 ct.
• White Sapphire 0.82ct","Rhododendron blooming wild and cascading waterfalls on the majestic mountains of my home country, a breathtaking sight, is the inspiration behind this design. The flower and waterfall suggest the wilderness of nature that flows from the waterfall and blooms through the flower, without inhibition…wild, unstoppable, and enchanting.You can choose to match this with different pearl studs or diamond and pearl earrings from our pearl collection.We recommend Pearl studs 8-8.5 mm size if you like smaller conservative style for your ears and let the necklace take the full attention.If you like a larger earrings then we recommend to match with 9-10 mm ear studs. Ear studs sold separately.","Laligurans, Laligurans Collection, Mountain Beauty Laligurans, Necklaces, Pearls, Pendant, Select By Collection, Select By Type"
https://kajalnaina.com/product/kn-silver-batta-medium/,KN Silver Batta (Medium) | 999 Fine SIlver |Kajal Naina,US$333US$333US$410US$346US$448,"• 999 Fine Silver 50gms
• Product Dimension: (W) 5cm (H) 5cm",empty:,"Accessories, Select By Type, Silverware"
https://kajalnaina.com/product/kn-pearl-phone-strap/,KN Pearl Phone Strap – Kajal Naina,US$0,N/A,empty:,Uncategorized
https://kajalnaina.com/product/aalia-diamond-nose-pin-nath-fuli/,Aalia Diamond Nose Pin/ Nath/ Fuli | 23K Gold | Kajal Naina,"US$755US$1,039US$2,752US$2,534US$1,562US$2,048","• Gross weight 1.51gms
• 18K Net weight 0.980 gm
• 24 Kt. Jadai 0.500 gm + 0.833 gm
• Diamond Polki 0.4ct
• Freshwater pearls 0.485ct
• Dimension: 0.5 Inch",*The above figures are approximately measured.,"Aalia Nose Pin/Ring, Black Friday 2024– Collection A, Nose Ring, Polki Collection, Select By Collection, Select By Type"
https://kajalnaina.com/product/aalia-green-nose-pin-nath-fuli/,Aalia Green Nose Pin / Nath/ Fuli | 23K Gold | Kajal Naina,"US$486US$1,523US$1,039US$305US$3,754US$486","• Choose Blue for A splash of vibrant blue reminiscent of the lapis lazuli adorning the Noor Mahal.
• Choose Green for A verdant touch reminiscent of the emerald accents in Mughal jewellery.
• Choose Red for A fiery spark reminiscent of the rubies cherished by Mughal royalty.
• Choose Diamond for A timeless classic showcasing the brilliance of Polki diamonds.",*The above figures are approximately measured.,"Aalia Nose Pin/Ring, Nose Ring, Polki Collection, Select By Collection, Select By Type"
https://kajalnaina.com/product/aalia-red-nose-pin-nath-fuli/,Aalia Red Nose pin / Nath/ Fuli – Kajal Naina,"US$486US$1,523US$1,039US$305US$3,754US$486","• Gross weight 1.680gms
• 18K Net weight 0.98gm
• 24 Kt. Jadai 0.6gm + 0.833gm
• Red Stone 0.4ct
• Freshwater pearls 0.5ct
• Dimension: 0.6 Inch",*The above figures are approximately measured.,"Aalia Nose Pin/Ring, Black Friday 2024– Collection A, Nose Ring, Polki Collection, Select By Collection, Select By Type"
https://kajalnaina.com/product/nose-pin/,Nose Pin – Kajal Naina,US$116,"• 14K Yellow Gold 0.1g
• Gemstone: Ruby 0.07ct / Emerald 0.085ct / Sapphire 0.075ct",empty:,"Black Friday-2024 – Collection B, Select By Collection, Select By Type"
https://kajalnaina.com/product/kn-silver-coin/,KN Silver Coin – Kajal Naina,US$20,N/A,"Goddess Laxmi on the front and symbol of ‘ Om ‘ at the reverse side of the coin.Symbol of Prosperity and Blessings .For Pooja, Astrology, Diwali and Gifting.","Accessories, New In"
https://kajalnaina.com/product/18k-waterfall-pearl-earrings/,18K Waterfall Pearl Earrings – Kajal Naina,"US$1,267","• 18K Gold 3.53g
• Round Brilliant Diamonds 0.254ct
• AAA+ Freshwater Multi-Color Pearls 4-7mm",empty:,Uncategorized
https://kajalnaina.com/product/akari-pearl-and-diamond-earrings/,Akari Pearl and Diamond Earrings – Kajal Naina,US$832,"• AAA+ Freshwater Round Pearl 8-8.5mm
• 14K Yellow Gold 1.53gms
• Round Brilliant Diamonds 0.22ct",empty:,"Earring, Mother’s Day 2025 Pearl Earrings, Mother’s Day 2025 Ring, New In, Pearls, Select By Type"
https://kajalnaina.com/product/amour-huggie-earrings/,Amour Huggie Earrings | 14K Gold & Diamonds | Kajal Naina,N/A,"• 14K Gold 2.41g
• Square & Round Brilliant Diamond GH/VS1 0.382ct
• Hinged Hoop Closure
• Diameter: 14mm",Everyday go-to earrings are for ladies who love to keep it classy with a clean simple design.Made in 14k solid gold and set in a combination of round and special square sparkling white diamonds these beautifully designed and crafted Huggies will give your ears some serious love!They look stunning worn alone or can be perfectly teamed with multiple piercings.,"Chic, Earring, Select By Collection, Select By Type"
https://kajalnaina.com/product/apple-single-stud/,Apple Single Stud | 14K Gold | Kajal Naina,"US$202US$2,022US$435US$960US$1,050US$330US$627","• 14K White Gold/Rose Gold 1.15gms
• Round Brilliant Diamond 0.01ct
• Ruby 0.22ct
• Pink Diamond 0.33ct","Introducing our stunning Fine Jewellery Single Earing, perfect for mixing and matching to create your own unique style.
Crafted with either dazzling diamonds or vibrant sapphires, this earring is available in your choice of white gold, rose gold, or yellow gold to suit your personal taste.
Choose from Regular or Large studs to make a statement with this versatile and elegant piece. Add a touch of luxury to any outfit with this exquisite Fine Jewellery Earing.","Black Friday-2024 – Collection B, Ear Ring, Earring, Earrings, Select By Collection, Select By Type"
https://kajalnaina.com/product/aquamarine-white-gold-baroque-pearl-earrings-l/,Aquamarine Baroque Pearl Earrings (L) | 14K Gold | Kajal Naina,"US$279US$305US$678US$794US$1,254US$960US$1,050US$1,536US$2,918US$3,610US$2,150US$2,688","• 14K White Gold 1.46gms
• Aquamarine 0.78ct
• Freshwater Baroque Pearl 89.65ct
• Length 25.91mm x 17.04mm",empty:,"Black Friday 2024– Collection A, New In, Pearls, Select By Collection, Select By Type"
https://kajalnaina.com/product/asha-butterfly-earrings/,Asha Butterfly Earrings | 14K Gold & Diamonds | Kajal Naina,US$883,"• 14K Gold 1.90gms
• Round Brilliant Diamond GH/Si-VS1 0.28ct
• Size: 9.3mm","Each butterfly has a unique set of wings, the Asha’s are completely paved with diamonds.Ever so versatile it goes perfectly with your everyday look. Sure to turn heads as you Dazzle and shine in your own unique set of wings.You can also pair these perfectly with the KN Asha mangalsutra as matching set.","Chic, Earring, Select By Collection, Select By Type, Shrawan Offer"
https://kajalnaina.com/product/b-w-diamond-single-dangler/,B/W Diamond Single Dangler | 14K Gold | Kajal Naina,"US$330US$1,254US$474US$330US$279US$215US$305","• 14K White Gold / Rose Gold 1.28gms
• Black Diamond 0.318ct
• Round Brilliant Diamonds 0.105ct","Introducing our stunning Fine Jewellery Single Earing, perfect for mixing and matching to create your own unique style.
Crafted with either dazzling diamonds or vibrant sapphires, this earring is available in your choice of white gold, rose gold, or yellow gold to suit your personal taste.
Choose from Regular or Large studs to make a statement with this versatile and elegant piece. Add a touch of luxury to any outfit with this exquisite Fine Jewellery Earing.","Black Friday-2024 – Collection B, Ear Ring, Earring, Earrings, Select By Collection, Select By Type"
https://kajalnaina.com/product/e0158-18kyg-psw16-hm/,Baroque Queen Gold Earrings | 18K Yellow Gold | Kajal Naina,"US$2,765","• 18K Yellow Gold 4.95gms
• AAA+ South Sea Pearl 16mm",empty:,"Black Friday-2024 – Collection B, Ear Ring, Earring, Earrings, Pearls, Select By Collection, Select By Type"
https://kajalnaina.com/product/bling-circle-earrings/,Bling Circle Earrings | 14K Gold & Diamonds | Kajal Naina,N/A,"• 14K Gold 2.56g
• Round Brilliant Diamonds GH/Si-VS1 0.179ct
• Circle Size: 8mm",Diamonds take geometric shapes with the pretty gold details in this collection.These simple and elegant pieces are easy to match with almost any kind of attire from jeans to LBD.,"Chic, Earring, Select By Collection, Select By Type"
